"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","DirAvgScore","DirAvgVotes","WriteAvgScore","WriteAvgVotes","isDrama","isSport","isRomance","isComedy","isAdventure","isHistory","isAction","isBiography","isCrime","isMystery","isWar","isSci-Fi","isFantasy","isThriller","isHorror","isAnimation","isMusic","isFamily","isMusical","isDocumentary","isNews","isWestern"
"66","tt0055572","movie","a-woman-is-a-woman","une-femme-est-une-femme",0,1961,"\N",85,"Comedy,Drama,Romance",7.4,16862,"nm0000419","nm0167346,nm0000419",7.75,43258.25,7.75,43258.25,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"67","tt0055601","movie","viridiana","viridiana",0,1961,"\N",90,"Drama",8.1,23792,"nm0000320","nm0017855,nm0000320,nm0701918",7.9,34893.75,7.5,11511,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"68","tt0055614","movie","west-side-story","west-side-story",0,1961,"\N",153,"Crime,Drama,Musical",7.5,108213,"nm0936404,nm0730385","nm0499626,nm0491306,nm0730385,nm0000636",7.76666666666667,59496.6666666667,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"69","tt0055630","movie","yojimbo","yã´jinbã´",0,1961,"\N",110,"Action,Drama,Thriller",8.2,119337,"nm0000041","nm0000041,nm0452878",8.1,78285,8.23333333333333,66016.3333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"70","tt0055798","movie","birdman-of-alcatraz","birdman-of-alcatraz",0,1962,"\N",147,"Biography,Crime,Drama",7.8,17309,"nm0001239","nm0873613,nm0300532",6.8,40899,7.8,17309,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"71","tt0055824","movie","cape-fear","cape-fear",0,1962,"\N",106,"Drama,Thriller",7.7,28488,"nm0496746","nm0531792,nm0916139",6.36666666666667,37306.3333333333,7.36666666666667,78633.6666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"72","tt0055830","movie","carnival-of-souls","carnival-of-souls",0,1962,"\N",78,"Horror,Mystery",7.1,23665,"nm0367547","nm0166647,nm0367547",7.1,23665,7.1,23665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"73","tt0055852","movie","clã©o-from-5-to-7","clã©o-de-5-ã -7",0,1962,"\N",90,"Comedy,Drama,Music",7.9,20767,"nm0889513","nm0889513",7.775,12663,7.775,12663,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"74","tt0055894","movie","invasion-of-the-triffids","the-day-of-the-triffids",0,1963,"\N",93,"Horror,Sci-Fi",6.1,8025,"nm0782804,nm0005711","nm0330024,nm0948634,nm0943909",7.8,160362,6.5,23877.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"75","tt0055895","movie","days-of-wine-and-roses","days-of-wine-and-roses",0,1962,"\N",117,"Drama",7.9,12486,"nm0001175","nm0582837",7.3,25716.6666666667,7.9,12486,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"76","tt0055913","movie","divorce-italian-style","divorzio-all'italiana",0,1961,"\N",105,"Comedy,Drama,Romance",8,12515,"nm0314584","nm0316251,nm0208086,nm0314584,nm0408488",8,12515,8.8,732566,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"77","tt0055928","movie","dr.-no","dr.-no",0,1962,"\N",110,"Action,Adventure,Thriller",7.2,161294,"nm0950109","nm0537363,nm0367820,nm0558435,nm0001220,nm0542554,nm0950109",7.35,109009.25,7.35,109009.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"78","tt0056058","movie","hara-kiri","seppuku",0,1962,"\N",133,"Action,Drama,Mystery",8.6,51932,"nm0462030","nm0847668,nm0368074",8.5,32130,8.6,51932,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"79","tt0056059","movie","hatari!","hatari!",0,1962,"\N",157,"Action,Adventure,Comedy",7.2,12737,"nm0001328","nm0102824,nm0475823",7.4,19527.5,7.43333333333333,22420,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"80","tt0056085","movie","how-the-west-was-won","how-the-west-was-won",0,1962,"\N",164,"Western",7.1,20279,"nm0368871,nm0000406,nm0861703,nm0550892","nm0916139,nm0310775",7.1,20279,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"81","tt0056111","movie","ivan's-childhood","ivanovo-detstvo",0,1962,"\N",95,"Drama,War",8.1,35178,"nm0007672,nm0001789","nm1530016,nm0660353,nm0001789,nm0464846",8.05,48483.75,7.2,28772,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"82","tt0056142","movie","king-kong-vs.-godzilla","king-kong-vs.-godzilla",0,1963,"\N",97,"Action,Adventure,Fantasy",5.9,10167,"nm0393094,nm0599943","nm0782883,nm0556893,nm0397170,nm0065184,nm0639891,nm0908624",5.9,10167,6.55,222113,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"83","tt0056172","movie","lawrence-of-arabia","lawrence-of-arabia",0,1962,"\N",228,"Adventure,Biography,Drama",8.3,284550,"nm0000180","nm0493042,nm0004122,nm0933858",7.86666666666667,125870.666666667,8.3,284550,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"84","tt0056193","movie","lolita","lolita",0,1962,"\N",153,"Crime,Drama,Romance",7.5,98600,"nm0000040","nm0618603,nm0000040,nm0364805",8.025,482488.25,6.55,86078,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"85","tt0056194","movie","the-loneliness-of-the-long-distance-runner","the-loneliness-of-the-long-distance-runner",0,1962,"\N",104,"Drama,Sport",7.6,8496,"nm0724798","nm0798105",6.7,9858.66666666667,7.55,8425.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"86","tt0056195","movie","lonely-are-the-brave","lonely-are-the-brave",0,1962,"\N",107,"Drama,Western",7.6,8888,"nm0588183","nm0874308,nm0007872",NA,NA,7.6,8888,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"87","tt0056197","movie","the-longest-day","the-longest-day",0,1962,"\N",178,"Action,Drama,History",7.8,54597,"nm0002175,nm0554249,nm0652631,nm0926919,nm0953123","nm0752485,nm0308900,nm0428296,nm0700950,nm0781250",7.8,54597,7.8,54597,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"88","tt0056215","movie","mamma-roma","mamma-roma",0,1962,"\N",106,"Drama",7.8,8965,"nm0001596","nm0001596",6.5,34426,6.5,34426,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"89","tt0056217","movie","the-man-who-shot-liberty-valance","the-man-who-shot-liberty-valance",0,1962,"\N",123,"Drama,Western",8.1,73881,"nm0000406","nm0068650,nm0325135,nm0424986",8.1,73881,7.5,41248.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"90","tt0056218","movie","the-manchurian-candidate","the-manchurian-candidate",0,1962,"\N",126,"Drama,Thriller",7.9,74362,"nm0001239","nm0174410,nm0043480,nm0001239",6.8,40899,6.8,40899,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"91","tt0056241","movie","the-miracle-worker","the-miracle-worker",0,1962,"\N",106,"Biography,Drama",8.1,18412,"nm0671957","nm0317217,nm0445656",7.83333333333333,54291.3333333333,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"92","tt0056262","movie","the-music-man","the-music-man",0,1962,"\N",151,"Comedy,Family,Musical",7.7,17009,"nm0196536","nm0932745,nm0479923,nm0362992",7.7,17009,7.7,17009,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"93","tt0056264","movie","mutiny-on-the-bounty","mutiny-on-the-bounty",0,1962,"\N",178,"Adventure,Drama,History",7.2,15959,"nm0587277,nm0715346","nm0496468,nm0635079,nm0355681,nm0000697,nm0001907,nm0153698,nm0238070,nm0310775,nm0372942",7.4,37396,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"94","tt0056291","movie","knife-in-the-water","nã³z-w-wodzie",0,1962,"\N",94,"Drama,Thriller",7.5,21526,"nm0000591","nm0325228,nm0000591,nm0804592",7.55,161088.25,7.05,671836,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"95","tt0056412","movie","ride-the-high-country","ride-the-high-country",0,1962,"\N",94,"Drama,Western",7.5,13065,"nm0001603","nm0831694,nm0001603,nm0731679",7.6,57706.6666666667,7,63790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"96","tt0056443","movie","sanjuro","tsubaki-sanjã»rã´",0,1962,"\N",96,"Action,Drama,Thriller",8.1,37259,"nm0000041","nm0452878,nm0644823,nm0000041,nm0945491",8.1,78285,8.25,27908,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"97","tt0056444","movie","an-autumn-afternoon","sanma-no-aji",0,1962,"\N",113,"Drama",8.1,8864,"nm0654868","nm0633792,nm0654868",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"98","tt0056512","movie","il-sorpasso","il-sorpasso",0,1962,"\N",105,"Comedy,Drama",8.3,10492,"nm0728271","nm0728271,nm0778633,nm0531431",8.3,10492,8.1,13574,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"99","tt0056541","movie","sweet-bird-of-youth","sweet-bird-of-youth",0,1962,"\N",120,"Drama,Romance",7.2,7529,"nm0112218","nm0931783,nm0112218",7.85,18690.5,7.85,18690.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"100","tt0056552","movie","tales-of-terror","tales-of-terror",0,1962,"\N",89,"Comedy,Horror,Mystery",6.9,7078,"nm0000339","nm0558577,nm0000590",7.76666666666667,574081.333333333,6.9,45748,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"101","tt0056575","movie","that-touch-of-mink","that-touch-of-mink",0,1962,"\N",99,"Comedy,Romance",6.7,9642,"nm0542720","nm0788630,nm0597578",NA,NA,6.7,9642,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"102","tt0056592","movie","to-kill-a-mockingbird","to-kill-a-mockingbird",0,1962,"\N",129,"Crime,Drama",8.2,308540,"nm0612322","nm0497369,nm0285210",7.7,158193.5,7.7,120620.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"103","tt0056663","movie","vivre-sa-vie","vivre-sa-vie:-film-en-douze-tableaux",0,1962,"\N",80,"Drama",8,30710,"nm0000419","nm0755338,nm0000419",7.75,43258.25,7.75,43258.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"104","tt0056687","movie","what-ever-happened-to-baby-jane?","what-ever-happened-to-baby-jane?",0,1962,"\N",134,"Drama,Horror,Thriller",8.1,54109,"nm0000736","nm0268230,nm0375355",7.63333333333333,47895.6666666667,7.375,48332.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"105","tt0056732","movie","the-exterminating-angel","el-ã¡ngel-exterminador",0,1962,"\N",95,"Drama,Fantasy",8.1,32373,"nm0000320","nm0000320,nm0017274",7.9,34893.75,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"106","tt0056736","movie","l'eclisse","l'eclisse",0,1962,"\N",126,"Drama,Romance",7.8,19177,"nm0000774","nm0000774,nm0346096,nm0059026,nm0653189",7.66666666666667,37395.6666666667,7.8,19177,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"107","tt0056801","movie","8â½","8â½",0,1963,"\N",138,"Drama",8,115260,"nm0000019","nm0000019,nm0280919,nm0684083,nm0740021",7.95,78906.5,8,93213.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"108","tt0056869","movie","the-birds","the-birds",0,1963,"\N",119,"Drama,Horror,Mystery",7.7,182994,"nm0000033","nm0238898,nm0402805",8.1,413575.5,8.05,112223.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"109","tt0056891","movie","bye-bye-birdie","bye-bye-birdie",0,1963,"\N",112,"Comedy,Musical",6.7,8210,"nm0796645","nm0829661,nm0106505,nm0796645",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"110","tt0056923","movie","charade","charade",0,1963,"\N",113,"Comedy,Mystery,Romance",7.9,74634,"nm0002045","nm0832099,nm0066939",7.7,43905.5,7.55,47110,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"111","tt0056937","movie","cleopatra","cleopatra",0,1963,"\N",192,"Biography,Drama,History",7,32080,"nm0000581","nm0000581,nm0532030,nm0118227,nm1306202,nm1306711,nm1304029,nm0291880,nm0372942",7.5,39533.5,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"112","tt0056983","movie","dementia-13","dementia-13",0,1963,"\N",75,"Horror,Thriller",5.7,7942,"nm0000338","nm0000338,nm0384335",8.6,926739.5,6.65,10541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"113","tt0057007","movie","donovan's-reef","donovan's-reef",0,1963,"\N",109,"Adventure,Comedy,Romance",6.9,8717,"nm0000406","nm0637793,nm0335455,nm0069410,nm0585151",8.1,73881,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"114","tt0057012","movie","dr.-strangelove-or:-how-i-learned-to-stop-worrying-and-love-the-bomb","dr.-strangelove-or:-how-i-learned-to-stop-worrying-and-love-the-bomb",0,1964,"\N",95,"Comedy,War",8.4,474690,"nm0000040","nm0000040,nm0816143,nm0313570",8.025,482488.25,8.4,474690,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"115","tt0057058","movie","the-fire-within","le-feu-follet",0,1963,"\N",108,"Drama",8,9198,"nm0001501","nm0478934,nm0001501",7.4,16807,7.4,16807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"116","tt0057076","movie","from-russia-with-love","from-russia-with-love",0,1963,"\N",115,"Action,Adventure,Thriller",7.4,130072,"nm0950109","nm0537363,nm0367820,nm0001220,nm0558435",7.35,109009.25,7.2,161294,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"117","tt0057091","movie","the-leopard","il-gattopardo",0,1963,"\N",186,"Drama,History",8,25175,"nm0899581","nm0223943,nm0147599,nm0275269,nm0575804,nm0290050,nm0899581",7.85,19445.5,7.85,19445.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"118","tt0057115","movie","the-great-escape","the-great-escape",0,1963,"\N",172,"Adventure,Drama,History",8.2,237972,"nm0836328","nm0108595,nm0165412,nm0122446",7.95,165375.5,8.2,237972,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"119","tt0057129","movie","the-haunting","the-haunting",0,1963,"\N",112,"Horror",7.5,38581,"nm0936404","nm0317254,nm0414047",7.275,113392,6.25,56850.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"120","tt0057163","movie","hud","hud",0,1963,"\N",112,"Drama,Western",7.8,21288,"nm0728688","nm0712419,nm0290809,nm0573505",7.5,14511.5,7.7,150091.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"121","tt0057171","movie","yesterday,-today-and-tomorrow","ieri-oggi-domani",0,1963,"\N",114,"Comedy,Romance",7.3,8767,"nm0001120","nm0208370,nm0702898,nm0603179,nm0953790,nm0082303,nm1066919",NA,NA,7.3,8767,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"122","tt0057187","movie","irma-la-douce","irma-la-douce",0,1963,"\N",147,"Comedy,Romance",7.4,18696,"nm0000697","nm0106810,nm0000697,nm0224634",8.3,175702,7.7,93750,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"123","tt0057193","movie","it's-a-mad-mad-mad-mad-world","it's-a-mad-mad-mad-mad-world",0,1963,"\N",210,"Action,Adventure,Comedy",7.5,40625,"nm0006452","nm0741740,nm0741704",8.03333333333333,49547.3333333333,7.5,40625,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"124","tt0057197","movie","jason-and-the-argonauts","jason-and-the-argonauts",0,1963,"\N",104,"Action,Adventure,Family",7.3,27096,"nm0149548","nm0713833,nm0189117,nm0722559",7.3,27096,7.3,27096,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"125","tt0057251","movie","lilies-of-the-field","lilies-of-the-field",0,1963,"\N",94,"Drama",7.6,10844,"nm0625680","nm0688117,nm0057315",7.6,10844,7.6,10844,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"126","tt0057261","movie","lord-of-the-flies","lord-of-the-flies",0,1963,"\N",92,"Adventure,Drama,Thriller",6.9,18739,"nm0111656","nm0325717,nm0111656",6.9,18739,6.9,18739,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"127","tt0057298","movie","mclintock!","mclintock!",0,1963,"\N",127,"Western",7.2,14496,"nm0572132","nm0335455",6.8,12669,6.85,12242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"128","tt0057345","movie","contempt","le-mã©pris",0,1963,"\N",103,"Drama,Romance",7.6,31096,"nm0000419","nm0603179,nm0000419",7.75,43258.25,7.75,43258.25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"129","tt0057358","movie","winter-light","nattvardsgã¤sterna",0,1963,"\N",81,"Drama",8.1,24222,"nm0000005","nm0000005",8.1,69704.6666666667,8.1,69704.6666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"130","tt0057372","movie","the-nutty-professor","the-nutty-professor",0,1963,"\N",107,"Comedy,Romance,Sci-Fi",6.7,17859,"nm0001471","nm0001471,nm0725075",7.26666666666667,53223.3333333333,6.15,66507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
